extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
0,2.331899,-72.628127,0,0.0,1,0,3,3,85,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,32.222271,35.253506,0,0.0,1,0,3,15,3626,0,6,0.0,1,0.0,Palestinians
0,-11.967368,-76.978462,0,0.0,1,0,7,1,4773,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,17.658138,45.261024,0,0.0,1,0,3,3,85,0,6,5.0,-9,0.0,Houthi extremists (Ansar Allah)
0,34.010471,44.148235,0,1.0,1,0,3,14,13,0,6,2.0,0,0.0,Al-Qaida in Iraq
0,-13.531688,-71.966924,0,1.0,1,0,5,10,4840,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-33.366238,-70.505302,0,0.0,1,0,3,15,259,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,4.210529,45.56049,0,0.0,1,0,3,4,48,0,6,1.0,-9,0.0,Al-Shabaab
0,6.95284,-71.87514,0,0.0,1,0,2,3,3851,0,5,2.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,14.360278,47.341944,0,0.0,1,0,3,14,664,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,32.125639,35.310226,1,0.0,1,0,2,14,3735,0,5,0.0,0,0.0,Palestinians
0,-33.366238,-70.505302,0,0.0,1,0,3,14,2697,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,-36.816006,-73.037659,1,0.0,1,0,3,21,1107,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,34.881348,44.62513,0,1.0,1,0,2,3,591,0,5,1.0,0,0.0,Al-Qaida in Iraq
0,48.064426,37.673248,1,1.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
1,31.497145,65.838674,1,0.0,1,0,5,4,4447,0,5,73.0,-9,1.0,Taliban
0,13.491242,-88.173134,0,0.0,1,0,2,4,1772,0,5,3.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,38.353182,38.32083,0,0.0,1,0,2,3,524,0,5,2.0,1,0.0,Kurdistan Workers' Party (PKK)
0,6.463884,124.861177,0,0.0,1,0,7,1,1463,0,5,0.0,1,0.0,New People's Army (NPA)
0,16.893194,42.57526,0,0.0,1,0,3,14,1213,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
0,36.354145,43.14357,0,0.0,1,0,6,14,13,0,5,16.0,0,1.0,Islamic State of Iraq and the Levant (ISIL)
0,13.92403,-86.08498,1,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,12.298125,-86.596842,0,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,4.807169,7.341951,0,0.0,1,0,2,14,13,0,5,2.0,0,0.0,Fulani extremists
0,13.148959,44.85055,0,0.0,1,0,1,2,92,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,-33.366238,-70.505302,0,1.0,1,0,3,21,2742,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,33.74324,44.623825,0,1.0,1,0,3,3,92,0,6,1.0,-9,0.0,Al-Qaida in Iraq
0,3.810951,43.246506,0,0.0,1,0,7,4,859,0,5,1.0,-9,0.0,Al-Shabaab
0,23.669296,86.151112,0,0.0,1,0,3,3,1403,0,6,1.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,-10.193333,-76.238889,0,0.0,1,0,2,4,1853,0,5,9.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,7.900057,8.833483,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
0,25.47283,82.570528,0,0.0,1,0,1,14,4331,0,5,3.0,0,0.0,Sikh Extremists
0,8.3061,125.093932,0,0.0,1,0,1,2,3449,0,5,1.0,1,0.0,New People's Army (NPA)
1,6.050458,121.012245,0,0.0,1,0,6,14,114,0,9,1.0,0,1.0,Abu Sayyaf Group (ASG)
0,42.016854,9.403982,0,0.0,1,0,3,1,283,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
1,11.695904,-84.446147,0,0.0,1,0,2,2,3533,0,5,4.0,1,1.0,Nicaraguan Democratic Force (FDN)
0,-12.7414,-75.8094,0,0.0,1,0,2,14,4099,0,5,5.0,1,0.0,Shining Path (SL)
0,34.565494,71.477429,0,1.0,1,0,6,4,4581,0,5,1.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
0,8.59674,-73.22737,0,0.0,1,0,3,4,3153,0,6,4.0,1,0.0,National Liberation Army of Colombia (ELN)
0,13.716667,-88.116667,0,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,13.586484,44.024105,0,0.0,1,0,3,14,925,0,6,5.0,-9,0.0,Houthi extremists (Ansar Allah)
0,6.05703,-75.18513,0,0.0,1,0,3,3,3918,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,18.813227,81.579399,1,0.0,1,0,3,3,85,0,6,0.0,0,0.0,Maoists
0,54.607712,-5.95621,0,0.0,1,0,3,3,2049,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,48.856644,2.34233,0,0.0,1,0,3,1,1562,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,16.321999,42.814075,0,0.0,1,0,2,4,48,0,5,3.0,0,0.0,Houthi extremists (Ansar Allah)
0,31.326015,75.576183,0,0.0,1,0,1,14,4261,0,5,5.0,0,0.0,Sikh Extremists
0,2.349308,42.280334,0,0.0,1,0,1,14,902,0,5,1.0,0,0.0,Al-Shabaab
0,43.189944,-2.052454,0,0.0,1,0,3,19,988,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,6.497216,122.105141,1,0.0,0,0,1,2,86,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
1,10.902533,12.83032,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Boko Haram
0,22.8725,78.107222,0,0.0,1,0,2,14,4313,0,5,5.0,1,0.0,Sikh Extremists
0,31.771599,35.2034,0,0.0,1,0,1,8,3690,0,5,1.0,0,0.0,Palestinians
0,2.059819,45.326115,0,0.0,1,0,6,14,814,0,9,1.0,0,1.0,Al-Shabaab
0,47.351321,37.931012,0,1.0,1,0,6,7,162,0,5,0.0,1,1.0,Donetsk People's Republic
0,34.153695,74.667536,0,0.0,1,0,2,14,3062,0,5,2.0,0,0.0,Muslim extremists
0,-11.967368,-76.978462,0,0.0,1,0,3,7,4119,0,6,9.0,1,0.0,Shining Path (SL)
1,3.115641,43.64658,0,0.0,1,0,2,2,848,0,5,0.0,-9,1.0,Al-Shabaab
0,20.261553,81.460083,0,1.0,0,0,3,2,2885,0,6,0.0,0,0.0,Maoists
1,6.301814,120.583623,0,0.0,1,0,6,14,1,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
0,32.83333,35.33333,0,0.0,1,0,2,14,3662,0,8,0.0,1,0.0,Palestinians
0,6.49249,-71.55696,0,0.0,1,0,1,14,3247,0,5,2.0,0,0.0,National Liberation Army of Colombia (ELN)
0,11.704399,11.088539,0,0.0,1,0,7,8,51,0,8,0.0,1,0.0,Boko Haram
0,37.338778,40.269049,1,0.0,1,0,3,4,162,0,6,5.0,1,0.0,Kurdistan Workers' Party (PKK)
0,24.075537,85.183586,0,0.0,1,0,6,14,1418,0,5,1.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,6.050458,121.012245,0,0.0,1,0,3,2,121,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
0,31.638549,75.135566,0,0.0,1,0,2,3,380,0,5,3.0,1,0.0,Sikh Extremists
1,38.437833,40.512145,0,0.0,1,0,6,4,2434,0,5,0.0,0,1.0,Kurdistan Workers' Party (PKK)
0,34.565494,71.477429,0,0.0,1,0,3,8,4694,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,31.234401,76.505465,0,0.0,1,0,2,14,27,0,9,7.0,1,0.0,Sikh Extremists
0,31.346964,34.30143,0,0.0,0,0,1,14,3633,0,5,0.0,0,0.0,Palestinians
0,23.91925,84.291076,0,0.0,1,0,3,3,559,0,6,0.0,1,0.0,Maoists
0,33.74324,44.623825,0,0.0,1,1,3,4,575,0,6,3.0,1,0.0,Al-Qaida in Iraq
0,10.246463,119.214643,0,0.0,1,0,2,4,3432,0,5,2.0,-9,0.0,New People's Army (NPA)
0,9.627067,8.50424,0,1.0,1,0,2,14,27,0,5,33.0,1,0.0,Fulani extremists
0,13.69288,-89.199161,0,1.0,1,0,3,21,1107,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,-35.383823,-71.447049,0,0.0,1,0,3,21,2783,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,7.791944,81.520833,0,0.0,1,0,2,4,562,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,34.621521,43.668377,0,0.0,1,1,3,2,565,0,6,68.0,1,0.0,Al-Qaida in Iraq
1,11.3,-74.183333,0,1.0,1,0,6,14,3894,0,5,1.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
0,-11.967368,-76.978462,0,0.0,1,0,7,8,4779,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-11.967368,-76.978462,0,0.0,1,0,3,7,4805,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,6.537162,122.163252,0,0.0,1,0,1,4,169,0,5,1.0,1,0.0,Abu Sayyaf Group (ASG)
0,15.45639,45.324871,0,0.0,0,0,3,14,1977,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,54.482055,-8.088244,0,0.0,1,0,2,4,2067,0,5,1.0,1,0.0,Irish Republican Army (IRA)
0,33.303566,44.371773,0,1.0,1,0,3,14,13,0,6,3.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,-33.366238,-70.505302,0,0.0,1,0,3,1,2785,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,-14.385277,-73.962606,0,0.0,1,0,2,2,4077,0,8,4.0,1,0.0,Shining Path (SL)
0,33.303566,44.371773,0,0.0,1,0,3,14,2300,0,6,2.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
1,4.667128,-74.106056,0,0.0,1,0,6,2,3226,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
0,32.08297,34.811886,0,0.0,1,0,3,3,3742,0,6,1.0,1,0.0,Palestinians
0,37.577039,43.736096,0,0.0,1,0,2,4,562,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
0,14.179294,-89.04989,0,0.0,0,0,3,14,1859,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,15.325443,44.211895,0,0.0,0,0,1,2,737,0,6,12.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1,8.658925,7.259186,0,0.0,1,0,6,14,13,0,5,1.0,1,1.0,Fulani extremists
0,13.129726,45.385571,0,0.0,1,0,3,4,524,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,8.217759,126.314871,0,0.0,1,0,2,3,3338,0,5,1.0,0,0.0,New People's Army (NPA)
0,54.446968,-6.39292,0,0.0,1,0,1,4,2058,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,41.919593,8.737687,0,1.0,1,0,3,1,1555,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,7.506095,9.35066,0,1.0,1,0,2,14,27,0,5,17.0,1,0.0,Fulani extremists
0,-11.967368,-76.978462,0,0.0,1,0,3,1,4802,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-15.53305,-69.252459,0,0.0,1,0,2,19,2927,0,5,0.0,1,0.0,Shining Path (SL)
0,33.303566,44.371773,0,1.0,1,0,3,2,535,0,6,8.0,1,0.0,Al-Qaida in Iraq
0,31.502407,34.459743,0,0.0,1,0,1,14,3745,0,9,1.0,0,0.0,Palestinians
0,24.441105,84.548528,0,0.0,1,0,2,3,1354,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,48.064426,37.673248,0,0.0,1,0,2,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
0,-11.967368,-76.978462,0,1.0,1,0,3,1,765,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,31.135535,45.861207,0,1.0,1,1,3,14,491,0,6,45.0,0,0.0,Muslim extremists
0,36.896969,65.665857,0,0.0,1,0,2,2,4478,0,9,1.0,0,0.0,Taliban
0,-11.967368,-76.978462,0,0.0,1,0,3,1,4066,0,6,0.0,1,0.0,Shining Path (SL)
1,34.834415,43.515133,0,1.0,1,0,6,14,13,0,5,1.0,0,1.0,Islamic State of Iraq and the Levant (ISIL)
1,7.037435,118.511496,0,0.0,1,0,6,1,64,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
0,-33.366238,-70.505302,0,0.0,1,0,2,3,2788,0,5,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,37.317202,41.792458,0,0.0,1,0,2,4,93,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
0,-32.985771,27.866086,1,0.0,1,0,2,3,267,0,5,3.0,1,0.0,African National Congress (South Africa)
0,-11.967368,-76.978462,0,0.0,0,0,1,3,4107,0,5,0.0,0,0.0,Shining Path (SL)
0,6.242026,-75.564766,0,1.0,1,0,3,1,3159,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,32.929773,70.669266,0,0.0,1,1,3,3,175,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,12.481654,-87.173207,0,0.0,1,0,3,1,3545,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,17.554939,44.232357,0,0.0,1,0,3,14,13,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
0,-33.050125,-71.612251,0,0.0,1,0,3,1,2766,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,31.771599,35.2034,0,0.0,1,0,3,19,1153,0,6,2.0,1,0.0,Palestinians
0,7.585055,8.203927,0,1.0,1,0,2,14,27,0,9,1.0,1,0.0,Fulani extremists
0,47.981647,37.762325,0,0.0,1,0,3,4,1700,0,6,11.0,1,0.0,Donetsk People's Republic
0,34.953611,71.685833,0,0.0,1,0,2,4,2901,0,6,5.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,4.809979,-75.849038,0,0.0,1,0,2,4,1762,0,5,9.0,1,0.0,National Liberation Army of Colombia (ELN)
0,41.930607,8.742907,0,0.0,1,0,2,3,172,0,5,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,35.470616,44.395746,0,1.0,1,0,3,3,2297,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,13.586484,44.024105,0,1.0,1,0,3,14,925,0,6,2.0,1,0.0,Houthi extremists (Ansar Allah)
0,54.755402,-6.606029,0,0.0,1,0,1,3,2161,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,34.833333,72.441667,0,0.0,1,0,2,17,4650,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,13.938518,-88.901366,0,1.0,1,0,3,21,1777,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,-26.184113,28.033232,0,0.0,0,0,3,3,298,0,6,0.0,1,0.0,African National Congress (South Africa)
0,13.243611,-85.89596,0,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,15.325443,44.211895,0,0.0,0,0,6,7,651,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,36.373718,42.451778,0,1.0,1,0,3,14,13,0,6,7.0,1,0.0,Al-Qaida in Iraq
0,43.291618,-1.977903,0,0.0,1,0,1,4,960,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,13.746389,-86.709722,0,0.0,1,0,2,4,1762,0,5,34.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,32.222271,35.253506,0,0.0,0,0,7,4,1788,0,8,1.0,1,0.0,Palestinians
0,-33.366238,-70.505302,0,0.0,1,0,3,3,1185,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,16.930414,49.365315,0,0.0,1,0,2,4,48,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,47.098835,37.81987,1,1.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
0,8.69053,-73.66254,0,0.0,1,0,3,21,3148,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,11.88333,-86.01667,0,1.0,1,0,2,1,59,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
1,33.68745,71.516037,1,0.0,1,0,1,14,4592,0,9,2.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
0,34.003712,44.395378,0,1.0,1,0,3,14,13,0,6,0.0,0,0.0,Al-Qaida in Iraq
0,10.30982,9.845172,0,0.0,1,1,3,15,1211,0,6,3.0,1,0.0,Boko Haram
0,6.941837,79.861687,0,0.0,1,1,3,4,2539,0,6,11.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,22.404193,87.379866,0,0.0,1,0,2,14,1318,0,5,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,-34.040083,18.677805,0,0.0,1,0,1,3,275,0,5,3.0,0,0.0,African National Congress (South Africa)
0,31.819789,75.692805,0,0.0,1,0,2,14,4286,0,5,1.0,1,0.0,Sikh Extremists
0,31.278791,34.256435,0,0.0,1,0,1,14,3684,0,5,1.0,0,0.0,Palestinians
0,12.825647,44.846416,0,0.0,0,1,3,20,6,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,43.610769,3.876716,0,1.0,1,0,3,1,1571,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,47.098835,37.81987,0,0.0,1,0,2,14,205,0,6,0.0,-9,0.0,Donetsk People's Republic
0,36.201721,37.14352,0,0.0,1,0,3,8,51,0,6,4.0,1,0.0,Muslim extremists
0,12.19896,-86.7622,0,0.0,1,0,3,21,3529,0,6,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,47.098835,37.81987,1,1.0,1,0,2,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
0,7.350826,8.836276,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
0,13.814197,-88.34682,0,0.0,1,0,2,4,1762,0,5,4.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,37.546184,41.719601,0,0.0,1,0,2,4,172,0,5,3.0,0,0.0,Kurdistan Workers' Party (PKK)
0,-12.068306,-75.210163,0,0.0,1,0,1,3,4856,0,5,1.0,0,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,32.248981,63.85825,0,0.0,1,0,2,4,172,0,5,10.0,1,0.0,Taliban
0,31.633078,74.878288,0,0.0,1,0,1,1,4335,0,5,2.0,0,0.0,Sikh Extremists
0,2.809093,40.927444,0,0.0,1,0,4,2,559,0,5,0.0,1,1.0,Al-Shabaab
0,-11.967368,-76.978462,0,1.0,1,0,3,1,1584,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,13.27624,-86.87844,0,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,17.742874,81.396271,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
0,41.918891,8.737554,0,1.0,1,0,3,2,560,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,48.730804,37.574596,0,1.0,1,0,3,14,1291,0,6,3.0,1,0.0,Donetsk People's Republic
0,41.890961,12.490069,0,0.0,1,0,3,7,957,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,22.235807,84.925348,0,0.0,1,0,3,19,1434,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
1,15.667495,43.950701,0,0.0,1,0,4,4,20,0,6,5.0,1,1.0,Houthi extremists (Ansar Allah)
0,7.652859,8.133545,0,0.0,1,0,8,14,13,0,2,15.0,0,0.0,Fulani extremists
0,22.585272,87.049698,1,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
0,-11.967368,-76.978462,0,0.0,1,0,2,2,4084,0,5,0.0,1,0.0,Shining Path (SL)
0,31.513958,64.926378,0,0.0,1,0,2,3,563,0,5,1.0,-9,0.0,Taliban
0,7.236579,80.208017,0,0.0,1,0,2,14,2546,0,5,5.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1,22.394329,87.099879,0,0.0,1,0,6,2,1429,0,5,2.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,14.54397,49.12458,0,0.0,1,0,2,3,85,0,5,6.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,-33.366238,-70.505302,0,0.0,1,0,1,3,1653,0,5,0.0,0,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,-11.967368,-76.978462,0,1.0,1,0,3,1,560,0,6,0.0,1,0.0,Shining Path (SL)
0,-11.967368,-76.978462,0,0.0,1,0,3,3,2184,0,6,0.0,1,0.0,Shining Path (SL)
0,23.90477,85.70469,0,0.0,1,0,6,14,1360,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,48.856644,2.34233,0,0.0,1,0,3,14,1585,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,6.242026,-75.564766,0,0.0,1,0,2,2,3168,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
0,-11.967368,-76.978462,0,0.0,1,0,3,4,4861,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,7.816253,7.948115,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
0,36.705776,68.87706,0,0.0,0,0,1,2,4462,0,6,0.0,0,0.0,Taliban
0,11.887798,8.501951,0,1.0,0,0,3,8,51,0,6,0.0,0,0.0,Boko Haram
0,35.696111,4.539313,1,0.0,1,0,3,14,3092,0,6,6.0,1,0.0,Muslim extremists
0,33.303566,44.371773,0,1.0,1,0,2,2,532,0,5,0.0,0,0.0,Al-Qaida in Iraq
0,31.461224,66.52239,0,0.0,1,1,3,3,2478,0,6,6.0,0,0.0,Taliban
0,-12.050934,-77.126044,0,0.0,1,0,3,14,4847,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-9.147417,-78.280093,0,0.0,1,0,2,3,12,0,5,1.0,1,0.0,Shining Path (SL)
0,54.607712,-5.95621,0,0.0,1,0,3,1,2081,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,33.303566,44.371773,0,0.0,1,0,3,14,13,0,6,2.0,0,0.0,Al-Qaida in Iraq
0,-29.861824,31.008293,0,0.0,1,0,3,2,296,0,6,0.0,1,0.0,African National Congress (South Africa)
0,2.059819,45.326115,0,0.0,1,0,3,4,894,0,6,1.0,-9,0.0,Al-Shabaab
0,54.607712,-5.95621,0,0.0,1,0,3,2,2097,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,7.927696,-72.508479,0,0.0,1,0,3,3,175,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
0,29.483192,81.400457,0,0.0,1,0,3,14,2891,0,6,1.0,1,0.0,Maoists
0,18.314753,42.725163,0,0.0,0,0,3,6,355,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,48.064426,37.673248,0,0.0,1,0,3,14,205,0,6,0.0,-9,0.0,Donetsk People's Republic
0,-11.967368,-76.978462,0,1.0,1,0,3,21,4145,0,6,0.0,1,0.0,Shining Path (SL)
0,4.79961,-74.74089,0,0.0,1,0,2,3,12,0,5,2.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,13.922197,122.595477,0,0.0,1,0,2,19,989,0,5,0.0,1,0.0,New People's Army (NPA)
0,32.314022,70.733963,1,0.0,1,0,2,14,4662,0,5,2.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,35.029195,43.688809,0,0.0,1,0,3,14,1274,0,6,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,37.755081,39.317331,0,0.0,1,0,3,8,603,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
0,22.959166,85.965274,0,0.0,1,0,2,3,1331,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,35.239591,8.750597,1,1.0,1,0,3,4,48,0,6,0.0,0,0.0,Muslim extremists
0,10.3725,123.123611,0,0.0,1,0,7,1,3329,0,8,0.0,1,0.0,New People's Army (NPA)
0,14.596051,120.978666,0,0.0,1,0,3,3,3408,0,6,0.0,1,0.0,New People's Army (NPA)
0,47.981647,37.762325,0,0.0,1,0,2,14,1713,0,5,2.0,-9,0.0,Donetsk People's Republic
0,13.832023,122.877813,0,0.0,0,0,2,4,48,0,5,1.0,0,0.0,New People's Army (NPA)
0,34.0,71.383333,0,0.0,1,0,3,14,13,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1,8.660257,7.260114,0,0.0,1,0,6,14,27,0,5,1.0,1,1.0,Fulani extremists
0,33.036022,40.288158,0,0.0,1,0,3,14,1213,0,6,0.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
0,18.486587,82.237957,0,0.0,1,0,2,3,2913,0,5,1.0,0,0.0,Maoists
0,-26.456502,29.464917,0,0.0,1,0,3,2,270,0,6,1.0,1,0.0,African National Congress (South Africa)
0,43.230556,-2.845833,0,0.0,1,0,5,14,1031,0,5,0.0,1,1.0,Basque Fatherland and Freedom (ETA)
0,-30.050385,30.881266,0,0.0,1,0,3,14,387,0,6,6.0,1,0.0,African National Congress (South Africa)
0,13.842778,-89.447222,0,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,-26.353159,28.132727,0,0.0,1,0,1,3,325,0,6,0.0,0,0.0,African National Congress (South Africa)
0,8.669167,80.326111,0,0.0,1,0,3,4,2567,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,7.733107,81.68882,0,0.0,1,0,3,4,2491,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,13.69288,-89.199161,0,0.0,1,0,3,9,1824,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,31.767153,74.860947,0,0.0,1,0,2,14,4367,0,5,13.0,1,0.0,Sikh Extremists
1,33.303566,44.371773,0,0.0,1,0,6,7,586,0,5,1.0,0,1.0,Al-Qaida in Iraq
0,13.69288,-89.199161,0,1.0,1,0,7,1,1584,0,8,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,32.781111,69.329167,0,0.0,1,0,2,1,4608,0,5,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,31.803923,35.325162,0,0.0,0,0,3,1,3689,0,6,0.0,0,0.0,Palestinians
0,-11.967368,-76.978462,1,1.0,1,0,3,9,4775,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,35.904912,-79.046913,0,0.0,1,0,8,14,3100,1,10,0.0,0,0.0,Muslim extremists
0,28.585836,77.153336,0,0.0,1,0,3,1,4298,0,6,1.0,1,0.0,Sikh Extremists
0,7.531944,9.391295,0,0.0,1,0,2,14,27,0,5,15.0,1,0.0,Fulani extremists
