extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
0,41.890961,12.490069,0,0.0,1,0,3,7,378,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,33.550434,35.370964,0,0.0,1,0,3,4,1395,0,6,0.0,1,0.0,Palestinians
0,14.12458,-89.293171,0,0.0,1,0,2,4,672,0,5,15.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,47.460209,37.86647,0,1.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
0,33.371715,74.315313,0,0.0,1,0,3,19,1149,0,6,4.0,1,0.0,Muslim extremists
0,-33.366238,-70.505302,0,0.0,1,0,3,1,152,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,-33.050125,-71.612251,0,0.0,1,0,3,1,1033,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,2.777264,45.500641,1,0.0,1,0,2,4,258,0,5,1.0,0,0.0,Al-Shabaab
0,-11.967368,-76.978462,0,0.0,1,0,7,1,1823,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-14.083889,-73.588889,0,0.0,1,0,2,8,1551,0,5,1.0,1,0.0,Shining Path (SL)
0,13.719546,-88.360633,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,33.31065,44.038208,0,1.0,1,0,2,4,20,0,5,5.0,0,0.0,Al-Qaida in Iraq
0,23.810237,85.7652,0,1.0,1,0,3,19,505,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,31.771599,35.2034,0,0.0,0,0,1,8,1378,0,9,0.0,0,0.0,Palestinians
0,13.864829,-88.7494,0,0.0,1,0,2,4,672,0,5,76.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,54.347539,-6.656108,0,0.0,1,0,3,3,845,0,6,1.0,1,0.0,Irish Republican Army (IRA)
0,18.391134,81.659273,0,0.0,1,0,2,14,1097,0,5,1.0,0,0.0,Maoists
0,41.919593,8.737687,0,1.0,1,0,3,1,583,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,6.1429,-75.18417,0,0.0,1,0,3,4,1472,0,6,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,53.757729,-2.703441,0,0.0,0,0,7,19,820,0,8,0.0,1,0.0,Irish Republican Army (IRA)
0,6.088221,121.109329,0,0.0,1,0,2,4,48,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
0,37.887824,41.13622,0,0.0,1,0,3,4,922,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
0,18.520277,45.69972,0,0.0,1,0,3,3,641,0,6,3.0,-9,0.0,Houthi extremists (Ansar Allah)
0,15.176541,44.081017,0,1.0,1,0,3,14,745,0,6,3.0,1,0.0,Houthi extremists (Ansar Allah)
0,12.21814,123.50951,0,0.0,1,0,2,2,1270,0,5,0.0,1,1.0,New People's Army (NPA)
0,7.28489,125.857258,0,0.0,1,0,3,4,59,0,6,0.0,1,0.0,New People's Army (NPA)
0,30.54807,63.791685,0,0.0,1,0,2,3,85,0,5,4.0,1,0.0,Taliban
0,34.933361,43.412552,0,1.0,0,1,3,17,186,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,9.666399,80.020477,0,0.0,1,1,3,2,960,0,6,21.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,54.414416,-6.976641,0,0.0,1,0,3,4,797,0,6,1.0,1,0.0,Irish Republican Army (IRA)
0,7.933383,-72.600048,0,0.0,1,0,2,4,804,0,5,2.0,1,0.0,National Liberation Army of Colombia (ELN)
0,35.804295,69.287754,0,1.0,1,0,7,15,198,0,8,0.0,1,0.0,Taliban
0,-13.152712,-74.218628,0,0.0,1,0,2,2,1576,0,5,1.0,1,0.0,Shining Path (SL)
0,37.927404,41.941978,0,0.0,1,0,2,4,332,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
0,6.33336,-71.48332,0,0.0,1,0,3,21,1229,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,8.980118,79.912462,0,0.0,1,0,2,4,12,0,5,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,7.116294,-73.120026,0,0.0,1,0,3,2,1232,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
0,32.08297,34.811886,0,0.0,1,0,3,19,1385,0,6,0.0,1,0.0,Palestinians
0,32.867008,44.220455,0,0.0,1,1,3,4,20,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
1,31.497145,65.838674,1,0.0,1,0,5,4,1690,0,5,73.0,-9,1.0,Taliban
0,8.460129,8.200711,0,1.0,1,0,7,14,27,0,8,1.0,1,0.0,Fulani extremists
0,1.716188,44.768864,0,0.0,1,0,3,4,303,0,6,1.0,-9,0.0,Al-Shabaab
0,12.481654,-87.173207,0,0.0,1,0,3,1,1358,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,12.228233,-71.992872,1,0.0,1,0,3,19,1493,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,8.980118,79.912462,0,0.0,1,0,2,4,332,0,5,7.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1,18.139245,81.852386,0,1.0,1,0,6,14,1100,0,5,1.0,0,1.0,Maoists
0,30.378179,76.776697,1,0.0,1,0,1,2,1652,0,5,5.0,0,0.0,Sikh Extremists
0,34.621521,43.668377,0,1.0,1,0,3,8,214,0,6,0.0,1,0.0,Al-Qaida in Iraq
0,21.111097,85.825586,0,0.0,0,0,3,4,0,0,6,0.0,0,0.0,Maoists
0,7.733107,81.68882,0,0.0,1,0,2,3,959,0,5,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,37.222085,42.498922,0,0.0,1,0,3,3,250,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
0,-33.366238,-70.505302,0,1.0,1,0,3,21,1035,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,37.445932,43.744984,0,0.0,1,0,2,15,920,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
0,-34.170331,-70.740822,0,0.0,0,0,3,21,724,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,47.541172,37.780678,1,0.0,1,0,3,4,48,0,6,143.0,-9,0.0,Donetsk People's Republic
0,13.69288,-89.199161,0,0.0,1,0,2,19,56,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,11.88333,-86.01667,0,1.0,1,0,2,1,59,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,6.820856,-71.324402,0,0.0,1,0,3,21,1478,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,43.258434,-2.921819,0,0.0,1,0,3,21,357,0,6,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
1,6.05519,121.001323,0,0.0,1,0,6,14,28,0,5,0.0,-9,1.0,Abu Sayyaf Group (ASG)
0,41.930607,8.742907,0,1.0,1,0,3,14,579,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,-33.366238,-70.505302,0,0.0,1,0,3,21,1031,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,13.091683,-86.000314,0,0.0,1,0,3,4,1340,0,6,18.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,6.783611,9.069722,0,0.0,1,0,3,15,445,0,6,0.0,-9,0.0,Fulani extremists
0,54.607712,-5.95621,0,0.0,1,0,3,14,812,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,11.840929,13.141459,0,0.0,1,1,3,15,198,0,6,11.0,1,0.0,Boko Haram
0,7.9055,8.737323,0,0.0,1,0,2,14,466,0,5,7.0,1,0.0,Fulani extremists
0,41.656285,-0.876533,0,0.0,1,0,1,2,374,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,54.446614,-6.690752,0,0.0,1,0,1,4,791,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,23.332078,86.365208,0,0.0,1,0,2,3,332,0,5,0.0,1,0.0,Sikh Extremists
0,48.327225,38.025673,0,0.0,1,0,6,7,649,0,5,0.0,0,1.0,Donetsk People's Republic
1,11.840929,13.141459,0,0.0,1,0,6,2,472,0,5,0.0,0,1.0,Boko Haram
0,33.303566,44.371773,0,1.0,1,1,3,2,199,0,6,26.0,-9,0.0,Al-Qaida in Iraq
0,36.657269,40.37056,0,1.0,1,1,3,17,291,0,6,9.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,54.607712,-5.95621,0,1.0,1,0,2,14,809,0,5,0.0,0,0.0,Irish Republican Army (IRA)
0,22.404193,87.379866,0,0.0,1,0,2,14,504,0,5,3.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,22.032336,87.174696,1,0.0,1,0,6,14,516,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,9.826864,122.642296,0,0.0,1,0,2,3,1276,0,5,2.0,0,0.0,New People's Army (NPA)
0,-33.366238,-70.505302,0,1.0,1,0,3,1,1044,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,54.607712,-5.95621,0,1.0,1,0,7,1,794,0,8,0.0,1,0.0,Irish Republican Army (IRA)
0,6.748065,125.262741,0,1.0,1,0,2,3,282,0,5,3.0,-9,0.0,New People's Army (NPA)
0,18.9,81.35,0,0.0,1,0,2,14,1101,0,9,1.0,0,0.0,Maoists
0,13.148959,44.85055,0,0.0,1,0,1,2,224,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,-11.967368,-76.978462,0,0.0,1,0,3,1,1062,0,6,0.0,1,0.0,Shining Path (SL)
0,2.059819,45.326115,0,0.0,1,0,3,14,13,0,6,0.0,1,0.0,Al-Shabaab
0,41.919593,8.737687,0,1.0,1,0,3,1,583,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,13.548424,44.052176,0,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
0,33.303566,44.371773,0,1.0,1,0,3,15,202,0,6,1.0,-9,0.0,Al-Qaida in Iraq
0,6.929089,122.07885,0,1.0,1,0,3,19,36,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
0,45.183961,15.828342,0,0.0,0,0,1,15,1156,0,9,0.0,0,0.0,Muslim extremists
0,15.325443,44.211895,0,0.0,0,0,1,2,744,0,5,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,4.809979,-75.849038,0,0.0,1,0,2,4,672,0,5,9.0,1,0.0,National Liberation Army of Colombia (ELN)
0,31.787766,75.601895,0,0.0,1,0,1,14,1617,0,5,4.0,0,0.0,Sikh Extremists
0,3.10111,42.240947,0,0.0,1,0,1,4,301,0,5,1.0,0,0.0,Al-Shabaab
0,2.059819,45.326115,0,0.0,1,1,3,2,311,0,6,6.0,1,0.0,Al-Shabaab
0,3.538611,-74.896111,0,0.0,1,0,2,4,1486,0,5,3.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,34.346722,62.197315,0,0.0,1,0,3,6,1711,0,6,0.0,0,0.0,Taliban
0,8.738157,80.477147,0,0.0,1,0,2,22,332,0,5,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,24.891115,67.143311,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,43.365899,-2.996356,0,0.0,1,0,1,3,393,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,33.787583,44.668683,0,0.0,0,0,3,4,871,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
1,7.855064,5.343466,1,0.0,1,0,6,15,732,0,5,1.0,0,1.0,Fulani extremists
0,31.502407,34.459743,0,0.0,1,0,3,4,1423,0,6,1.0,1,0.0,Palestinians
0,35.605071,64.120113,0,1.0,1,0,3,14,307,0,6,0.0,1,0.0,Taliban
0,33.835629,44.247406,0,1.0,1,0,3,20,6,0,6,0.0,0,0.0,Al-Qaida in Iraq
0,6.835866,7.234769,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
0,11.216977,122.434284,0,0.0,1,0,2,4,1291,0,5,0.0,0,0.0,New People's Army (NPA)
0,12.825647,44.846416,0,0.0,1,0,2,14,13,0,5,1.0,-9,0.0,Muslim extremists
0,41.106178,28.689863,0,0.0,1,0,3,14,917,0,6,2.0,1,0.0,Kurdistan Workers' Party (PKK)
1,36.70993,67.1157,0,0.0,1,1,5,2,1697,0,6,14.0,1,1.0,Taliban
0,6.637796,124.599145,0,0.0,1,0,3,14,34,0,6,11.0,1,0.0,Abu Sayyaf Group (ASG)
0,13.41367,-86.398163,0,0.0,1,0,3,2,1331,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,33.100529,44.584492,0,1.0,1,0,3,3,85,0,6,0.0,0,0.0,Al-Qaida in Iraq
0,41.930607,8.742907,0,0.0,1,0,3,1,605,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,-33.366238,-70.505302,0,0.0,1,0,2,1,1064,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,14.929512,-3.889058,0,0.0,1,0,5,14,13,0,5,0.0,0,1.0,Muslim extremists
0,36.354145,43.14357,0,1.0,1,1,3,4,48,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,-11.967368,-76.978462,0,0.0,1,0,3,1,425,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,7.301756,81.67473,0,0.0,1,0,2,19,56,0,5,20.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,13.132009,123.89089,0,0.0,1,0,2,4,1292,0,5,1.0,0,0.0,New People's Army (NPA)
0,13.985013,45.558479,0,0.0,1,1,3,22,217,0,6,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,-9.120146,-78.194114,0,0.0,1,0,2,14,1578,0,5,6.0,1,0.0,Shining Path (SL)
0,-12.983333,-74.183333,0,0.0,1,0,2,14,1547,0,5,17.0,1,1.0,Shining Path (SL)
0,-11.520494,-75.899782,0,0.0,1,0,3,19,1580,0,6,0.0,1,0.0,Shining Path (SL)
0,-11.918478,-75.312889,0,0.0,1,0,1,3,1538,0,5,3.0,0,0.0,Shining Path (SL)
0,2.809093,40.927444,0,0.0,1,0,4,2,250,0,5,0.0,1,1.0,Al-Shabaab
0,33.420948,43.295662,0,0.0,1,0,3,14,194,0,6,3.0,0,0.0,Al-Qaida in Iraq
0,-26.184113,28.033232,0,0.0,1,0,3,1,114,0,6,0.0,1,0.0,African National Congress (South Africa)
0,37.527015,43.008353,0,0.0,1,0,2,14,900,0,5,6.0,1,0.0,Kurdistan Workers' Party (PKK)
0,13.69288,-89.199161,0,0.0,1,0,3,2,694,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,-9.642799,-76.773677,0,0.0,1,0,2,14,1536,0,5,0.0,1,0.0,Shining Path (SL)
0,9.85125,8.683428,0,1.0,1,0,2,14,27,0,5,10.0,0,0.0,Fulani extremists
1,47.858047,38.221877,0,0.0,1,0,6,10,645,0,6,0.0,1,1.0,Donetsk People's Republic
0,32.460617,35.301247,0,0.0,1,0,2,4,1415,0,8,0.0,1,0.0,Palestinians
0,41.918891,8.737554,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,12.10629,-85.36452,0,0.0,1,0,2,2,1347,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,31.704338,35.194355,0,0.0,1,0,2,3,1409,0,8,0.0,1,0.0,Palestinians
0,6.021834,121.16568,0,0.0,1,0,3,2,58,0,6,0.0,-9,0.0,Abu Sayyaf Group (ASG)
0,13.69288,-89.199161,0,1.0,1,0,3,16,706,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,43.18418,-2.473289,0,0.0,1,0,1,3,390,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,6.956503,-71.859529,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
0,7.198606,-75.341218,0,0.0,0,0,3,21,1508,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,6.95284,-71.87514,0,0.0,1,0,2,3,1461,0,5,2.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,-26.286807,28.400863,0,0.0,1,0,3,3,145,0,6,0.0,1,0.0,African National Congress (South Africa)
0,6.066797,121.09839,0,0.0,1,0,2,4,50,0,9,1.0,0,0.0,Abu Sayyaf Group (ASG)
0,-11.967368,-76.978462,0,0.0,1,0,3,1,1815,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,41.918891,8.737554,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,37.331478,42.185897,0,0.0,1,0,3,14,921,0,6,1.0,-9,0.0,Kurdistan Workers' Party (PKK)
0,6.874658,79.860483,0,0.0,0,0,3,10,953,0,6,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,2.47611,-78.1169,0,0.0,1,0,3,3,282,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,-12.003379,-76.918423,0,0.0,1,0,2,3,282,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,-11.967368,-76.978462,0,0.0,1,0,1,3,1582,0,5,1.0,0,0.0,Shining Path (SL)
0,32.879882,66.150174,0,0.0,1,0,3,14,13,0,6,2.0,1,0.0,Taliban
0,7.198606,-75.341218,1,0.0,1,0,2,4,1476,0,5,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,15.325443,44.211895,0,0.0,1,0,3,4,56,0,6,6.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1,8.658925,7.259186,0,0.0,1,0,6,14,13,0,5,1.0,1,1.0,Fulani extremists
0,13.84222,-89.09694,0,0.0,1,0,2,4,332,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,36.354145,43.14357,0,1.0,1,0,3,14,13,0,6,2.0,0,0.0,Al-Qaida in Iraq
0,37.922218,40.184376,0,0.0,1,0,2,3,908,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
0,7.95745,5.547937,0,0.0,1,0,1,2,735,0,5,1.0,0,0.0,Fulani extremists
0,23.744186,84.504429,0,0.0,1,0,3,3,522,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,8.410029,81.26737,0,0.0,1,0,3,4,985,0,6,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,43.136978,-2.073914,0,0.0,1,0,3,3,363,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,-26.184113,28.033232,0,0.0,1,0,3,2,119,0,6,0.0,1,0.0,African National Congress (South Africa)
0,12.83672,44.922062,0,0.0,0,0,3,2,255,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,-0.357847,42.54665,0,1.0,1,0,3,14,308,0,6,3.0,1,0.0,Al-Shabaab
1,19.175051,81.246376,0,1.0,1,0,6,1,1088,0,5,0.0,0,1.0,Maoists
0,42.874404,9.471427,0,0.0,1,0,3,14,603,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,48.363186,37.891922,0,0.0,1,0,2,4,643,0,6,0.0,0,0.0,Donetsk People's Republic
0,54.446968,-6.39292,0,0.0,1,0,1,4,795,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,39.106709,39.545246,0,0.0,1,0,2,3,282,0,5,3.0,0,0.0,Kurdistan Workers' Party (PKK)
0,47.981647,37.762325,0,1.0,1,0,2,4,646,0,6,1.0,-9,0.0,Donetsk People's Republic
0,13.447063,-88.556531,0,1.0,1,0,3,21,685,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,11.808727,12.495786,0,0.0,1,0,3,14,177,0,6,5.0,1,0.0,Boko Haram
0,31.326015,75.576183,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Sikh Extremists
0,14.54397,49.12458,0,0.0,0,0,3,2,217,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,36.289417,42.411853,1,0.0,0,1,3,6,775,0,6,18.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,37.449429,43.750656,0,0.0,1,0,2,4,332,0,5,17.0,1,0.0,Kurdistan Workers' Party (PKK)
0,13.564251,-86.02984,0,0.0,1,0,2,4,1328,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,13.69288,-89.199161,0,1.0,1,0,3,21,671,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,-10.680652,-76.259918,0,0.0,1,0,3,21,670,0,6,1.0,1,0.0,Shining Path (SL)
0,20.946702,72.952035,0,0.0,1,0,1,2,1635,0,5,7.0,0,0.0,Sikh Extremists
0,48.098675,37.663422,0,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
0,18.9,81.35,0,0.0,1,0,2,3,1090,0,12,0.0,0,0.0,Maoists
1,6.545399,121.873756,1,0.0,1,0,6,2,9,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
0,54.607712,-5.95621,0,0.0,1,0,1,3,827,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,12.492724,-85.520024,0,0.0,1,0,2,4,672,0,5,22.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,31.633979,74.872264,0,0.0,1,0,1,3,1649,0,5,2.0,0,0.0,Sikh Extremists
0,15.840556,48.455556,0,0.0,1,0,3,4,230,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,48.240883,38.525669,0,1.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
0,48.064426,37.673248,0,0.0,1,0,2,4,48,0,6,1.0,0,0.0,Donetsk People's Republic
0,42.695391,-1.676069,0,0.0,1,0,3,19,391,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,35.323789,43.772096,0,1.0,1,0,3,3,886,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,-33.995515,18.584543,0,0.0,1,0,2,3,139,0,5,1.0,1,0.0,African National Congress (South Africa)
0,13.586484,44.024105,0,1.0,1,0,3,4,48,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
0,-26.31468,27.828306,0,0.0,1,0,3,2,93,0,6,0.0,1,0.0,African National Congress (South Africa)
0,9.538302,8.907022,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
0,34.006004,71.53743,0,1.0,1,0,3,1,1763,0,6,18.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,31.633078,74.878288,0,0.0,1,0,1,22,1640,0,5,1.0,0,0.0,Sikh Extremists
0,8.577826,81.218719,1,0.0,1,0,2,2,988,0,5,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,4.667128,-74.106056,0,0.0,1,0,3,3,85,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
0,-11.967368,-76.978462,0,1.0,1,0,3,21,1799,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,37.253172,43.612234,1,0.0,1,0,2,4,291,0,5,3.0,1,0.0,Kurdistan Workers' Party (PKK)
0,12.93808,-86.27218,0,0.0,1,0,2,4,683,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,13.841425,-86.193928,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,5.965263,120.983076,0,0.0,1,0,2,4,4,0,5,3.0,0,0.0,Abu Sayyaf Group (ASG)
0,13.84504,-84.67929,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,43.222177,-2.885668,0,0.0,1,0,3,3,412,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,15.8275,44.793889,0,0.0,1,1,3,17,249,0,6,16.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,11.089722,13.688376,0,0.0,1,0,3,19,56,0,6,7.0,1,0.0,Boko Haram
0,-26.184113,28.033232,0,0.0,1,0,3,14,116,0,6,2.0,1,0.0,African National Congress (South Africa)
0,11.948379,-86.300271,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,33.590603,71.44062,0,0.0,1,0,3,1,1741,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,8.59674,-73.22737,0,0.0,1,0,3,4,1209,0,6,4.0,1,0.0,National Liberation Army of Colombia (ELN)
1,6.395033,-75.259437,0,1.0,1,0,6,2,1198,0,5,1.0,0,1.0,National Liberation Army of Colombia (ELN)
0,48.143208,37.753361,1,1.0,1,0,3,4,643,0,6,0.0,-9,0.0,Donetsk People's Republic
0,-29.861824,31.008293,0,0.0,1,0,3,4,126,0,6,0.0,1,0.0,African National Congress (South Africa)
0,15.325443,44.211895,0,0.0,1,0,3,14,237,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,12.683549,43.458797,0,0.0,1,0,3,11,763,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,34.006004,71.53743,0,0.0,1,0,3,7,1733,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,7.716666,81.700188,0,0.0,1,0,2,4,12,0,5,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,15.325443,44.211895,0,0.0,1,0,5,14,13,0,5,0.0,0,1.0,Houthi extremists (Ansar Allah)
0,-33.366238,-70.505302,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,24.891115,67.143311,0,0.0,0,0,3,22,1734,0,6,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,8.457907,81.268402,0,1.0,1,0,7,1,1164,0,8,0.0,1,0.0,Muslim extremists
0,20.163111,80.531343,0,1.0,1,0,6,14,506,0,9,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,-33.366238,-70.505302,0,0.0,1,0,3,1,605,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,33.335258,69.928467,1,0.0,1,0,3,14,1708,0,6,1.0,1,0.0,Taliban
1,30.280606,62.054597,0,0.0,1,0,6,3,1676,0,5,0.0,-9,1.0,Taliban
0,43.169068,-2.632655,0,0.0,1,0,1,1,414,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
1,18.564658,82.963632,1,0.0,1,0,6,14,27,0,8,2.0,1,1.0,Communist Party of India - Maoist (CPI-Maoist)
0,-33.366238,-70.505302,0,0.0,1,0,3,19,1065,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,32.08297,34.811886,1,0.0,1,0,3,4,1402,0,6,7.0,1,0.0,Palestinians
0,31.126646,33.800865,1,0.0,1,0,3,3,1153,0,6,3.0,0,0.0,Muslim extremists
0,17.700589,43.604145,0,0.0,0,0,3,4,249,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,41.930607,8.742907,0,0.0,0,0,3,4,602,0,6,0.0,0,0.0,Corsican National Liberation Front (FLNC)
0,13.219398,45.307838,0,0.0,1,1,3,14,242,0,6,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
